0.000000000000000000e+00,1.551573779033372773e+02,1.450728161538244194e+02,1.519681075741371217e+02,8.398791458927375686e+01,4.014360331051872777e+01,1.654299388650384799e+02,1.854285074310839718e+02,1.721526494477642757e+02,9.096310743865386428e+01,1.292067450249564899e+02,4.575831125421109391e+01,1.483702583936675410e+02,1.885746806464175904e+02,5.774224296504466736e+01,7.497086111275586973e+01,9.572165131664898752e+01,1.873107227843740361e+02,9.147980557203355545e+01,1.226698100425668088e+02,7.430084213571846341e+00,1.432288487070502185e+02,9.703786402649018328e+01,5.312547267320591970e+01,7.727522279316555398e+01,7.319824435295747378e+01,1.770403235759528968e+02,5.199604143295218250e+01,3.845485616453426303e+01,1.558113825834413149e+02,1.384407918490698250e+02,1.287554317772041941e+02,8.933195397810234795e+01,3.835737126319597934e+01,4.454429991363755192e+01,1.927301549912957057e+01,1.823195451980770656e+02,1.811438451452613094e+02,2.780297269658725412e+01,4.332403651447966553e+01,5.332703829444465526e+00,1.828903755745517685e+02,1.819270397963233563e+02,1.783309782109223534e+02,1.792096875234144306e+02,4.820996215287453168e+01,8.768433399694876584e+01,5.892259853378878631e+01,1.798829047500394722e+02,7.859000877612417924e+01,1.544478575135238714e+02,1.253330220040217142e+02,1.209968632129498474e+02,1.377663268126859748e+02,1.743842050235045349e+02,1.687333777655390463e+02,1.456146244445727405e+02,1.424477527576315481e+02,1.395662227437954357e+02,1.649141676396031642e+02,1.731928634775692615e+02,1.255837349778294794e+02,1.427017139102788121e+02,1.598224893384672782e+02,1.505558440722465434e+02,1.186194419006134524e+02,1.286968528015837308e+02,1.268336813525088331e+02,1.342432772947445017e+02,1.547251387396920563e+02,1.540403107188127194e+02,1.620832416725651797e+02,1.534955059971413220e+02,1.670865433241895062e+02,1.594365139453543350e+02,1.480942832907877573e+02,1.328606441180926083e+02,1.459279022965484387e+02,1.533733800670277105e+02,1.714055545934577083e+02,1.705195617244150128e+02,1.660828475761666425e+02,1.503955902121423662e+02,1.415314448250949226e+02,1.630053449497597740e+02,1.645046764280065759e+02,1.607929301916354916e+02,1.442749530520124210e+02,1.707494207064737566e+02,1.705464723297268677e+02,1.719039420127022311e+02,1.694090536351529579e+02,1.606667931209922529e+02,1.649544828352876777e+02,1.651439847799908023e+02,1.301170514336643009e+02,1.738286967328511992e+02,1.697099464398033035e+02,1.654699139663408687e+02,1.562381233486041765e+02
1.551573779033372773e+02,0.000000000000000000e+00,1.873395171729629283e+02,5.123968843312904475e+00,1.886232272636517848e+02,1.696875849776037342e+02,1.834325168318810739e+01,7.191674713926069273e+01,1.655814828143834916e+02,8.715852746303335152e+01,2.930401198147120212e+01,1.240122018037474447e+02,1.992659202045211373e+02,9.734783684034064777e+01,1.130562524111286393e+02,1.923332775647624544e+02,2.006130834935594578e+02,8.594470862512532960e+01,2.035983644038578859e+02,1.938995136959887020e+02,1.596590730569132575e+02,1.967419136487700086e+02,7.851647130609340763e+01,1.238338667770426014e+02,9.165940504205646278e+01,9.553424773464165298e+01,1.789824075471975959e+02,1.794963319346753678e+02,1.378916815385049119e+02,1.415057966592310734e+01,1.888019106849925208e+02,3.565782141205438194e+01,1.969642124245187063e+02,1.839163986629304191e+02,1.802333569545510272e+02,1.692587203645486511e+02,7.298266522082410290e+01,1.700728891095706672e+02,1.348981841018954810e+02,1.301908597992600392e+02,1.553271800467626633e+02,1.204303944649670086e+02,7.276684790343236386e+01,8.237260232775254565e+01,7.810639162117841749e+01,1.787869879866566407e+02,1.961545450334307930e+02,1.837282101894938648e+02,1.420874268016109454e+02,9.143348712756808538e+01,2.363481927667075126e+02,1.949467049149222078e+02,1.949436598408783254e+02,2.296345284922306291e+02,2.409473608697377927e+02,2.257326537647325324e+02,2.352839112484296891e+02,2.057094986275647273e+02,2.002212117737309143e+02,2.178365429870338517e+02,2.489422689570824332e+02,1.953306070924481332e+02,2.269435669376614726e+02,2.386828663710963099e+02,2.351979568396168645e+02,2.047562788405347476e+02,2.100497958022092178e+02,2.021576011225766081e+02,2.235230393895538157e+02,2.085953064352236481e+02,2.394750435676212987e+02,2.471117070295404403e+02,2.351241070094800989e+02,2.454497793207893892e+02,2.432124209996476338e+02,2.333767557694872039e+02,2.216706880395432506e+02,2.310798196179868569e+02,2.344654064916731784e+02,2.268080567925102571e+02,2.330359604418690083e+02,2.347465639819514820e+02,2.073683853107339132e+02,1.936877190221770206e+02,2.406957951171876857e+02,2.436849253231953298e+02,2.094693094673884843e+02,2.374193088739538098e+02,2.471067633293482970e+02,2.331074424041233613e+02,2.370469494375666955e+02,2.288628468554448716e+02,2.377156222883583609e+02,2.348311203423373570e+02,2.417938905698467522e+02,2.020063435351242447e+02,2.429418058176226509e+02,2.360576245439888226e+02,2.393857453953187076e+02,2.369265050728031099e+02
1.450728161538244194e+02,1.873395171729629283e+02,0.000000000000000000e+00,1.882778850009207474e+02,7.495842433029145013e+01,1.109456349702407749e+02,1.825927044440258840e+02,1.566534813007100979e+02,5.310119451527247492e+01,1.911456672796243765e+02,1.814974797931223804e+02,1.711992793966912245e+02,1.296805129241944066e+01,1.367087230826362827e+02,1.754144715919176178e+02,8.972166363511448139e+01,7.318882231981736197e+01,1.458356618283567911e+02,8.217200792787707542e+01,3.325402537356501398e+01,1.403177841250163169e+02,1.336151500947111792e+01,1.905424618914333621e+02,1.793708688029484790e+02,1.786657962201315684e+02,1.773618485011805603e+02,4.696405386508008917e+01,1.050548647542912875e+02,1.739623291349820136e+02,1.769072077346661445e+02,9.384321318816523316e+00,1.886238395598930992e+02,7.693877176219767478e+01,1.282453338500540383e+02,1.149461562475623708e+02,1.356998929292141725e+02,1.520465318719550396e+02,5.990361856176939881e+01,1.595181717921619793e+02,1.736428767862787765e+02,1.502926170410806321e+02,1.086092816046997029e+02,1.517994108062405871e+02,1.390817072488117674e+02,1.439161319251556392e+02,1.089575833187249430e+02,7.808284743274303707e+01,1.006717763687066736e+02,8.461786141921429305e+01,1.801802085700235807e+02,5.888020193548338455e+01,3.113649252621680930e+01,3.631925774213816283e+01,6.390356957304597074e+01,5.459465549772776427e+01,3.846985777698051123e+01,6.479085730118831066e+01,2.571442732644768370e+01,2.126531211704370961e+01,3.049702581540594082e+01,6.503856442216719813e+01,3.124042367140397403e+01,5.507474560225102778e+01,5.841176879394980404e+01,6.030104735954967055e+01,5.028280064423535123e+01,4.549475148013743819e+01,3.754343505795845459e+01,5.844972501110724039e+01,2.181180079640636293e+01,6.377718475308761015e+01,6.895607835566505628e+01,5.783416633157452935e+01,6.342475691274997729e+01,6.516225735245178896e+01,5.970475071679636869e+01,5.720430845030701050e+01,5.821729173683950620e+01,5.697462333477881202e+01,3.946861457258338390e+01,4.627675929979024971e+01,4.974343797337497364e+01,2.210475129749545076e+01,1.116701128032800838e+01,5.922765832233748995e+01,6.248138317551418197e+01,2.223217023645850432e+01,6.932141466789309447e+01,6.375175543816610713e+01,4.635315098270635303e+01,5.062273969544585128e+01,4.177701491550872959e+01,5.651923331508811543e+01,5.033657283864196330e+01,5.950135307248159222e+01,3.362611270497072269e+01,5.716054068769405916e+01,5.006284140687613160e+01,5.607509104369236752e+01,5.838619622023470868e+01
1.519681075741371217e+02,5.123968843312904475e+00,1.882778850009207474e+02,0.000000000000000000e+00,1.875182297035769636e+02,1.675051893924053559e+02,2.342876844216900167e+01,7.655777695109007652e+01,1.678583653535796145e+02,8.238353985913896338e+01,2.478731439286839944e+01,1.199530885646893381e+02,2.000674573237797063e+02,1.015667938378585973e+02,1.088254848371991557e+02,1.908538103808037079e+02,1.996447026733597170e+02,9.035658429861952357e+01,2.024182329318175562e+02,1.939645700844714895e+02,1.566226293583953293e+02,1.974274085257487172e+02,7.370557371668196822e+01,1.195668283873506255e+02,8.723537642582934382e+01,9.116481626695332352e+01,1.811497516422995488e+02,1.775226465673676728e+02,1.338501415310325626e+02,1.840862157001444999e+01,1.894909656280835009e+02,3.069076130276106085e+01,1.958631107461286547e+02,1.813601046971824644e+02,1.779981903420319327e+02,1.664032182778563538e+02,7.748445800616153178e+01,1.725591809470288638e+02,1.312108699218765366e+02,1.261061064203614137e+02,1.520006463936250896e+02,1.239736277298966058e+02,7.725802986595753907e+01,8.651341320392022283e+01,8.237346536113328455e+01,1.767036394967535387e+02,1.950161600951955450e+02,1.818975121663616505e+02,1.450941800793741265e+02,8.696467118969304977e+01,2.364830979120811776e+02,1.950785017648493636e+02,1.949322894634599663e+02,2.293805516215794285e+02,2.416249916064257377e+02,2.266000991993976470e+02,2.351490776645686935e+02,2.061774219767206091e+02,2.007127859777797312e+02,2.187654771385225558e+02,2.493740455775959504e+02,1.954628496609977333e+02,2.269238590676533533e+02,2.389371571071972653e+02,2.352320202874221025e+02,2.044582935932382100e+02,2.099672432711705312e+02,2.021879764798057977e+02,2.233048518349085043e+02,2.094020709048764957e+02,2.395149720954742065e+02,2.472199885241710149e+02,2.352585826248574108e+02,2.457701814764796495e+02,2.433355125385235169e+02,2.333750045254682846e+02,2.214518730982553905e+02,2.310640216327410315e+02,2.346126377545446360e+02,2.277365643401877264e+02,2.337846739091960728e+02,2.353076818992759058e+02,2.080606735653054216e+02,1.943804274177196305e+02,2.410041515841911064e+02,2.439654635604684643e+02,2.104545783516715574e+02,2.371824576355617751e+02,2.475056295310014320e+02,2.338552764240866964e+02,2.377414936680480935e+02,2.296770929864546247e+02,2.380228417439301722e+02,2.353530233665819367e+02,2.421449763479222099e+02,2.021483531862378413e+02,2.435504464295586899e+02,2.367050465257059102e+02,2.398095747847476389e+02,2.371063905651291748e+02
8.398791458927375686e+01,1.886232272636517848e+02,7.495842433029145013e+01,1.875182297035769636e+02,0.000000000000000000e+00,4.409316184697300400e+01,1.911833481438805791e+02,1.864954124367512520e+02,1.196598852425887003e+02,1.576511387964765731e+02,1.717301650328493565e+02,1.227563007302255471e+02,7.306173208620815274e+01,1.765643606203619811e+02,1.313805286991859873e+02,1.476324750077606573e+01,1.316517943137673008e+01,1.811981825941151953e+02,1.522517688785272938e+01,4.422932855208780012e+01,7.740167373546844942e+01,6.793387829691057789e+01,1.604507760878423426e+02,1.311987284563584524e+02,1.432905833216715621e+02,1.404249951200879707e+02,1.185056822686051419e+02,3.395457068291507596e+01,1.202552894457505062e+02,1.828670301901558162e+02,6.610208819407459657e+01,1.757068332213748079e+02,8.344981830377069087e+00,5.656110103721864135e+01,4.378109856226205920e+01,6.904817379093569230e+01,1.821977060411818741e+02,1.282332329600871788e+02,1.066481877731186074e+02,1.228381511211961481e+02,8.923381514525981117e+01,1.572770352964329277e+02,1.818484579228907307e+02,1.725397049266145473e+02,1.758261103585473109e+02,3.817575989450797636e+01,7.623615121890344071e+00,2.791619272387990236e+01,1.418415172760204825e+02,1.448722242206660837e+02,7.046257110429105808e+01,4.695469763998764279e+01,4.168405822854833076e+01,5.412375254455380258e+01,9.129374964450987306e+01,8.807940777992067183e+01,6.190867192843981570e+01,6.311732727995665471e+01,6.186743105746128890e+01,8.593597594545353502e+01,8.925206221785305161e+01,4.707454402437989671e+01,5.872699835607810570e+01,7.588065316804697602e+01,6.658401902951898421e+01,3.530411651727600741e+01,4.555867322502727035e+01,4.568108993586599809e+01,5.029325099383205355e+01,7.690591237909600864e+01,7.013236117023376437e+01,7.825741818355598411e+01,6.951751076348121217e+01,8.311028560726600745e+01,7.550341763207298129e+01,6.412405609654909711e+01,4.888227503936739993e+01,6.194433706531803097e+01,6.940921647757615176e+01,9.094552328499253235e+01,8.836548040025496675e+01,8.301937910970328005e+01,7.211297103146353038e+01,6.734176278646029346e+01,7.908054453562168362e+01,8.052427873248620926e+01,8.397350870711919413e+01,6.105406287134984922e+01,8.680617689494415856e+01,8.838118374923354281e+01,8.915783685730636421e+01,8.804614458983820668e+01,7.680867052197041289e+01,8.175231092506624009e+01,8.124501819662745561e+01,4.967408322811394328e+01,9.040937467609310829e+01,8.686126945498975260e+01,8.176255598258163104e+01,7.226595745143441718e+01
4.014360331051872777e+01,1.696875849776037342e+02,1.109456349702407749e+02,1.675051893924053559e+02,4.409316184697300400e+01,0.000000000000000000e+00,1.762367375900235800e+02,1.843756510302872869e+02,1.459266615928895590e+02,1.219985157230593558e+02,1.478080068042736173e+02,8.194455755580459311e+01,1.123081504632185386e+02,1.812691059897396997e+02,9.210476615705348991e+01,3.501981412526797754e+01,5.558481363026609756e+01,1.828098895328821243e+02,5.151495965271150368e+01,8.501904080255854979e+01,3.335674557143137520e+01,1.070885553681296187e+02,1.263406733380529943e+02,9.013693913075336184e+01,1.075488872330669352e+02,1.040733158392362867e+02,1.483540895466205143e+02,1.257191252981278140e+01,7.754638201997525471e+01,1.670248039915118170e+02,1.033135991309503510e+02,1.497441590007455829e+02,4.918992580962526517e+01,2.014557117066994607e+01,1.070565257944600290e+01,2.540918954144676789e+01,1.806000317665701971e+02,1.549599554906696994e+02,6.473947164621358752e+01,8.106531071946760392e+01,4.530935239800814429e+01,1.690067848362027121e+02,1.802178680753923743e+02,1.737325240180029482e+02,1.758081221546152904e+02,9.862148568297740781e+00,4.754103573234760916e+01,1.933099469747992316e+01,1.602269701150756873e+02,1.090629670058761178e+02,1.145042119428752869e+02,8.775278351419444789e+01,8.301906391796232754e+01,9.763880509941479602e+01,1.351384967328975790e+02,1.306620498413221583e+02,1.054915369415483184e+02,1.047478994067807605e+02,1.024585532413637026e+02,1.275491104369120450e+02,1.333347145026785938e+02,8.796228982556398535e+01,1.027938440800807456e+02,1.199649097179754307e+02,1.105370805185875867e+02,7.914809058037340606e+01,8.934068833993200087e+01,8.827942214963513834e+01,9.421036857247605667e+01,1.177520717793433818e+02,1.139676896833435791e+02,1.219770161107942954e+02,1.135762506979145030e+02,1.271678274170903791e+02,1.193761662543378606e+02,1.080744733917348555e+02,9.286365971368890371e+01,1.059355615285703323e+02,1.134829126227585192e+02,1.334334250721693138e+02,1.317557735442627802e+02,1.268417031987214472e+02,1.131919666829415405e+02,1.057781756180767019e+02,1.231692809961226942e+02,1.245755476694882162e+02,1.242882882684411641e+02,1.041327448968632723e+02,1.308881987307572388e+02,1.317772519771311863e+02,1.328427159827184028e+02,1.310180111403376486e+02,1.209011282525700324e+02,1.256341708668234673e+02,1.253373289256304872e+02,9.186181898119232869e+01,1.343870150377755692e+02,1.305906736332776177e+02,1.258291876165204712e+02,1.163315446001082449e+02
1.654299388650384799e+02,1.834325168318810739e+01,1.825927044440258840e+02,2.342876844216900167e+01,1.911833481438805791e+02,1.762367375900235800e+02,0.000000000000000000e+00,5.476342990346200423e+01,1.561984502601317502e+02,1.036373757851044530e+02,4.571724111293007553e+01,1.376313533977266275e+02,1.949409649526517398e+02,8.151485060390064064e+01,1.273672349343333678e+02,1.962189425482487479e+02,2.026161008321310817e+02,6.950610381942892957e+01,2.063476516174541473e+02,1.922347098620946326e+02,1.693516251116572278e+02,1.928442750671489705e+02,9.517442288661534633e+01,1.382219880768632549e+02,1.068101593727059964e+02,1.104609556879880046e+02,1.699111750913396577e+02,1.852345423371300797e+02,1.513746303599442911e+02,9.639415425692845929e+00,1.849364231379434216e+02,5.318205381060958103e+01,1.994636046596408789e+02,1.917372014451276527e+02,1.869106960110523801e+02,1.782416445121866673e+02,5.632346928849067780e+01,1.599208411853863083e+02,1.470979800023218615e+02,1.438713770200598390e+02,1.660976594115984426e+02,1.068422572954517875e+02,5.614869768693559848e+01,6.695742580320690251e+01,6.226696297051802276e+01,1.849245891352286151e+02,1.987923340684090761e+02,1.889268418859700773e+02,1.302595849317361285e+02,1.067479279482393224e+02,2.342346952050525033e+02,1.930371955361257790e+02,1.935463735269634071e+02,2.289388034042417814e+02,2.368827476072396792e+02,2.210514124072272466e+02,2.341390099471397264e+02,2.025415363032354321e+02,1.969970808261578554e+02,2.129697528314053727e+02,2.457243391392690341e+02,1.934173364620638438e+02,2.254203741839122586e+02,2.361343081378748820e+02,2.334492379328604841e+02,2.043322308108064931e+02,2.088277669762179585e+02,2.005715243924005904e+02,2.227247718055562871e+02,2.042051181184525888e+02,2.376890456031488270e+02,2.450537980598982131e+02,2.330168650701857018e+02,2.426408091884039209e+02,2.411155242554058304e+02,2.317632172811933344e+02,2.208827239680967409e+02,2.295256744066619490e+02,2.323151640297832898e+02,2.219056050373364144e+02,2.287479860552647892e+02,2.311193717249323925e+02,2.033919553333707597e+02,1.897811486542964019e+02,2.379469037775683944e+02,2.410243884857937928e+02,2.044397333738880604e+02,2.366314681164334957e+02,2.440123663591315619e+02,2.288223209462045986e+02,2.329364401554328765e+02,2.243581598480037087e+02,2.349818790722970618e+02,2.313432264337895958e+02,2.388886338091749337e+02,2.000217911934648782e+02,2.391153678807010579e+02,2.321183708187289483e+02,2.362300673563359510e+02,2.346501626238475353e+02
1.854285074310839718e+02,7.191674713926069273e+01,1.566534813007100979e+02,7.655777695109007652e+01,1.864954124367512520e+02,1.843756510302872869e+02,5.476342990346200423e+01,0.000000000000000000e+00,1.180925521484199550e+02,1.462395271701961406e+02,9.298658619953346260e+01,1.694162656094993906e+02,1.696142240139447779e+02,2.895814783555037053e+01,1.618629127311915283e+02,1.952350630131483058e+02,1.956622205113117445e+02,1.592679569495401282e+01,2.014480638359229943e+02,1.748941316205107910e+02,1.873689908840599117e+02,1.688736236948027738e+02,1.388008088667724849e+02,1.723713873846507454e+02,1.451139852582946332e+02,1.478587316217411569e+02,1.320061834062160528e+02,1.904153883833140242e+02,1.820135203027273576e+02,5.823461411093877160e+01,1.614724513453782890e+02,1.020980296907701188e+02,1.941537883797327027e+02,2.028837516197281445e+02,1.948321635792022448e+02,1.936179478911808189e+02,4.610570571890320046e+00,1.193974929979926003e+02,1.740046420382074075e+02,1.755089297364429513e+02,1.875776650331690973e+02,5.937692315166911783e+01,4.878950683861702053e+00,1.829815997101415448e+01,1.296272857724205529e+01,1.913253025177610880e+02,1.939313875355090602e+02,1.922800197124342105e+02,8.649810990740225236e+01,1.455448472224734928e+02,2.137685840088257692e+02,1.749283224146925306e+02,1.769299661159106449e+02,2.128199256290694166e+02,2.106927637048210897e+02,1.936203679343806243e+02,2.165092904189601768e+02,1.802518833711338004e+02,1.748037214202443579e+02,1.853014066357119134e+02,2.216917225550788828e+02,1.752773404493507599e+02,2.070006953634375293e+02,2.143382884415410672e+02,2.140752205868554654e+02,1.900609920268144322e+02,1.919834995164228530e+02,1.830384070508676757e+02,2.065433779003195411e+02,1.782697459018723123e+02,2.180601478885530753e+02,2.243935558199519278e+02,2.126112514155776694e+02,2.198805698140697586e+02,2.204675637148958742e+02,2.128444508104632575e+02,2.048055214820676895e+02,2.108619022815282733e+02,2.118087219183882155e+02,1.938110152222197939e+02,2.021807121406200451e+02,2.063720061632834302e+02,1.786975113416550300e+02,1.659390811416844258e+02,2.155102574706913572e+02,2.187442626922961040e+02,1.766396755762810074e+02,2.199629016052702468e+02,2.203867341313149950e+02,2.022607478721662631e+02,2.067403241765206587e+02,1.973182584361717034e+02,2.126872790474756414e+02,2.069899662985220630e+02,2.159691281215966114e+02,1.813371280081883015e+02,2.135378675765419416e+02,2.064401343529585517e+02,2.126733743733063307e+02,2.136955007742218982e+02
1.721526494477642757e+02,1.655814828143834916e+02,5.310119451527247492e+01,1.678583653535796145e+02,1.196598852425887003e+02,1.459266615928895590e+02,1.561984502601317502e+02,1.180925521484199550e+02,0.000000000000000000e+00,1.936502709996911733e+02,1.680930676987103993e+02,1.864282386604717772e+02,6.423501109651169827e+01,9.324281891463122918e+01,1.870308147639169931e+02,1.338153886516508919e+02,1.214403980864362325e+02,1.045430944951502994e+02,1.300965811524079356e+02,8.435232927978314876e+01,1.692296687920562874e+02,6.625023466873238931e+01,1.906584523958607633e+02,1.936387654016674560e+02,1.837362182445887413e+02,1.836829737705906780e+02,1.396598675698319703e+01,1.436686650624571087e+02,1.928369102507833759e+02,1.528978385958914146e+02,6.177501611345828536e+01,1.767179498150143218e+02,1.238039283897106486e+02,1.654411420699003372e+02,1.526753392284935842e+02,1.679109953419817884e+02,1.137079318251966811e+02,9.054546286019512280e+00,1.791318278642674215e+02,1.903761973594212975e+02,1.768512169396762204e+02,6.196423962642478500e+01,1.135550490310041880e+02,9.979450934972869902e+01,1.051891589023900053e+02,1.469321291877457725e+02,1.245955147646610754e+02,1.410309280398589067e+02,3.461624249511223894e+01,1.850471271275601737e+02,1.103207227997149715e+02,8.275895600829923637e+01,8.735222360531027164e+01,1.169743484065623278e+02,9.922413519922297098e+01,8.179747057260925658e+01,1.174839291193973594e+02,7.849342228411074984e+01,7.434719413914622521e+01,7.388400971338701595e+01,1.122658744745774015e+02,8.294852819498814256e+01,1.078750019305428935e+02,1.087336285273006951e+02,1.123862248833927140e+02,1.020183592059013051e+02,9.837083145155793318e+01,9.000906230611073511e+01,1.115504696382487424e+02,7.034832284684644321e+01,1.154980618209010146e+02,1.195767664153791259e+02,1.093909501452061193e+02,1.123480094367529603e+02,1.160380658995392764e+02,1.120721208047803543e+02,1.102935893057220085e+02,1.107805764525196679e+02,1.085152777805241868e+02,8.112773778999958552e+01,9.082457614440733096e+01,9.714604174918622448e+01,7.283614479884639081e+01,6.426544264422082620e+01,1.088260886449434111e+02,1.120040674440970605e+02,6.595605614038483111e+01,1.221654222038125965e+02,1.116032231329323423e+02,9.090606654839396583e+01,9.553272533352826201e+01,8.571594503910881713e+01,1.064816595127222172e+02,9.827011328753830810e+01,1.085345935093788086e+02,8.637967441489904274e+01,1.026542258308614919e+02,9.593245410763766756e+01,1.046016282413605580e+02,1.094722944981319017e+02
9.096310743865386428e+01,8.715852746303335152e+01,1.911456672796243765e+02,8.238353985913896338e+01,1.576511387964765731e+02,1.219985157230593558e+02,1.036373757851044530e+02,1.462395271701961406e+02,1.936502709996911733e+02,0.000000000000000000e+00,5.802658955782889905e+01,4.711710807246632271e+01,1.996468099212884795e+02,1.629260522633848325e+02,3.423821079926504041e+01,1.545067170336961340e+02,1.708080019003794803e+02,1.555357767536015103e+02,1.698869874249957377e+02,1.823683666975134372e+02,9.774450893214456926e+01,1.954019435715925965e+02,8.805639197030018295e+00,4.290752790993503396e+01,1.448271264252716151e+01,1.801569972157986399e+01,2.039815036869089795e+02,1.343737058581465078e+02,5.981977438796562296e+01,9.505762947525880691e+01,1.882913268637438478e+02,5.201193946824012215e+01,1.652213486769228155e+02,1.281098516893542296e+02,1.304267466672036448e+02,1.095701560528266754e+02,1.451881144717393113e+02,2.011368814787298618e+02,6.387199138587661906e+01,5.205328179280749623e+01,8.859385194999158841e+01,1.733234781703264673e+02,1.448452133459651918e+02,1.484562713488772658e+02,1.464575299787817926e+02,1.318097215933870245e+02,1.638475357736542719e+02,1.406614926980603002e+02,1.842980508786348537e+02,1.294398888750366972e+01,2.225482840312975839e+02,1.844412236842846937e+02,1.820144391012628375e+02,2.096790943273317112e+02,2.360898780564621973e+02,2.251185991635570645e+02,2.169666398925429860e+02,1.998930529412000112e+02,1.952929473930048232e+02,2.188406757738490285e+02,2.394056789386512776e+02,1.847950155236273702e+02,2.111656234479522709e+02,2.267609727176714784e+02,2.197593847279482588e+02,1.860317190522996498e+02,1.945275616308295525e+02,1.892495795767498237e+02,2.046200955955566769e+02,2.082601703984502706e+02,2.238543696610659595e+02,2.321758911783146857e+02,2.213986165714093204e+02,2.342264279306237142e+02,2.287688432105045422e+02,2.174522517376050246e+02,2.028966033806902658e+02,2.150747680502528567e+02,2.210012429324983714e+02,2.271563477692664890e+02,2.299015565802737910e+02,2.283054335805886694e+02,2.052017766114730932e+02,1.927578505090737053e+02,2.295645591832179093e+02,2.318917679893810373e+02,2.120776773602135563e+02,2.172251280280516710e+02,2.371192223580242739e+02,2.299532976799869459e+02,2.327264078187941720e+02,2.271263873949302763e+02,2.267575347793217020e+02,2.277169934204820549e+02,2.313204334818331631e+02,1.910045680037686111e+02,2.367840156882296583e+02,2.309990793912906781e+02,2.303042547528545754e+02,2.238535657015281686e+02
